name,CID,rank,similarity_score,similarity_distance,original_name,original_id,MolecularWeight,LogP,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,TPSA,NumHeteroatoms,NumRings,NumSaturatedRings,NumAliphaticRings,FractionCSP3,MolarRefractivity,BertzCT,HeavyAtomCount
"alpha-Methyl-omega-[3-[1,3,3,3-tetramethyl-1-[(trimethylsilyl)oxy]-1-disiloxanyl]propoxy]poly(oxy-1,2-ethanediyl)",197160,1,0.38928850236199525,1.568788941703987,Tetraethyl ester diphosphoric acid,7873,338.6690000000001,3.8145000000000016,0.0,4.0,11.0,0.0,36.92,7.0,0.0,0.0,0.0,1.0,92.59900000000006,219.74437510817344,20.0
Fosetyl-aluminium (Ref: RP 32545),6328269,2,0.35206907792205827,1.8403516886574793,Tetraethyl ester diphosphoric acid,7873,351.081,2.951600000000001,0.0,9.0,6.0,0.0,130.11,13.0,0.0,0.0,0.0,1.0,65.51100000000004,261.17595007788486,19.0
"Thiodiphosphoric acid, Tetrapropyl ester",18609,3,0.34802167073144546,1.8733842863815808,Tetraethyl ester diphosphoric acid,7873,378.4330000000002,5.158400000000005,0.0,7.0,14.0,0.0,46.150000000000006,9.0,0.0,0.0,0.0,1.0,94.62700000000008,264.93001187765793,21.0
Methoprotryne (Ref: G 36393),13290,4,0.3214254551024845,2.1111412743622195,Tetraethyl ester diphosphoric acid,7873,271.39,1.8622,2.0,7.0,8.0,1.0,71.96000000000001,7.0,1.0,0.0,0.0,0.7272727272727273,75.34940000000005,335.89158890169955,18.0
Tribufos,5125,5,0.31888570590813514,2.135919802840209,Tetraethyl ester diphosphoric acid,7873,314.5220000000001,6.694400000000005,0.0,4.0,12.0,0.0,17.07,5.0,0.0,0.0,0.0,1.0,89.70450000000005,156.9307787048968,17.0
Difenoxuron (Ref: C3470),26576,1,0.7737483735681316,0.2924098249001953,Chlorobenzilate (Ref: ENT 18596),10522,286.331,3.581000000000002,1.0,3.0,4.0,2.0,50.8,5.0,2.0,0.0,0.0,0.1875,82.21570000000004,570.4403048640203,21.0
Diclofop (Ref: AE F021079),38687,2,0.6461391646364049,0.5476542124833426,Chlorobenzilate (Ref: ENT 18596),10522,327.163,4.637600000000003,1.0,3.0,5.0,2.0,55.760000000000005,6.0,2.0,0.0,0.0,0.1333333333333333,80.70380000000004,616.9866120555981,21.0
Chloroxuron (Ref: C 1983),16115,3,0.6423350984632051,0.5568198007434325,Chlorobenzilate (Ref: ENT 18596),10522,290.75,4.225800000000003,1.0,2.0,3.0,2.0,41.57000000000001,5.0,2.0,0.0,0.0,0.1333333333333333,80.67370000000004,555.9922350998435,20.0
Pyrifenox (Ref: CGA 179945),6023583,4,0.6132927437339363,0.6305426897955086,Chlorobenzilate (Ref: ENT 18596),10522,295.169,3.981600000000003,0.0,3.0,4.0,2.0,34.480000000000004,5.0,2.0,0.0,0.0,0.1428571428571428,77.94900000000004,561.8471112440811,19.0
Flutolanil (Ref: NNF 136),47898,5,0.6096378140593244,0.6403181970314742,Chlorobenzilate (Ref: ENT 18596),10522,323.314,4.744900000000003,1.0,2.0,4.0,2.0,38.33,6.0,2.0,0.0,0.0,0.2352941176470588,81.60320000000003,668.4328204050574,23.0
Phenylmercury chloride,7511,1,0.4903054054789144,1.039545126008212,(Acetato-kappaO)phenylmercury,16682730,313.149,1.5482,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,31.929,141.38429890473827,8.0
Bromoxynil-potassium,23691011,2,0.470333356781525,1.126151559487436,(Acetato-kappaO)phenylmercury,16682730,315.005,-0.8391200000000001,0.0,2.0,0.0,1.0,46.85,5.0,1.0,0.0,0.0,0.0,46.00300000000001,290.2955746418565,12.0
Metobromuron (Ref: C 3216),18290,3,0.43974444270819407,1.2740480671942926,(Acetato-kappaO)phenylmercury,16682730,259.10299999999995,2.4742000000000006,1.0,2.0,2.0,1.0,41.57,5.0,1.0,0.0,0.0,0.2222222222222222,57.932700000000025,292.3192784502822,14.0
(4-chlorophenoxy)acetic acid,26229,4,0.43257566759631966,1.3117342812106614,(Acetato-kappaO)phenylmercury,16682730,186.594,1.8034,1.0,2.0,3.0,1.0,46.53,4.0,1.0,0.0,0.0,0.125,44.58280000000002,253.8717287664019,12.0
"2,4-D (Ref: L 208)",1486,5,0.4318355467821594,1.3156963511955921,(Acetato-kappaO)phenylmercury,16682730,221.039,2.4568000000000003,1.0,2.0,3.0,1.0,46.53,5.0,1.0,0.0,0.0,0.125,49.59280000000002,307.8143909481187,13.0
(2Z)-2-[[2-Fluoro-5-(trifluoromethyl)phenyl]thio]-2-[3-(2-methoxyphenyl)-2-thiazolidinylidene]acetonitrile,44151818,1,0.5035612807625615,0.9858556211582886,"3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester",5281873,426.46,5.891280000000004,0.0,5.0,4.0,2.0,36.26,9.0,3.0,1.0,1.0,0.2105263157894736,102.69600000000004,911.7849890058476,28.0
Isoflucypram (Ref: BCS-CN88460),66553206,2,0.4592733084290714,1.1773527475839294,"3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester",5281873,399.8440000000001,5.078400000000004,0.0,3.0,6.0,2.0,38.13,8.0,3.0,1.0,1.0,0.4736842105263157,96.55950000000004,823.9634714942449,27.0
Cyflufenamid (Ref: NF 149),9844539,3,0.4544489770751239,1.2004670500879846,"3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester",5281873,412.358,4.4307000000000025,1.0,2.0,6.0,2.0,50.69,9.0,3.0,1.0,1.0,0.3,94.86170000000004,870.2445968307547,29.0
"3-(4-Chlorophenyl)-3-(3,4-dimethoxyphenyl)-1-(4-morpholinyl)-2-propen-1-one",86298,4,0.42772853054169635,1.3379314883053302,"3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester",5281873,387.86300000000006,3.647700000000003,0.0,4.0,5.0,2.0,48.0,6.0,3.0,1.0,1.0,0.2857142857142857,105.47600000000004,798.431996885225,27.0
3-[2-Chloro-4-(methanesulfonyl)benzoyl]-4-(phenylsulfanyl)bicyclo[3.2.1]oct-3-en-2-one,11236201,5,0.4073318937399269,1.455000493132216,"3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester",5281873,446.9770000000002,4.971600000000004,0.0,5.0,5.0,2.0,68.28,7.0,4.0,1.0,2.0,0.2727272727272727,114.05530000000005,1103.883214105139,29.0
"N,N-Bis(2-methylpropyl)carbamothioic acid S-ethyl ester",16181,1,0.7296044894795194,0.3706056012804605,Vernolate (Ref: R-106),16003,217.378,3.4735000000000023,0.0,2.0,5.0,0.0,20.31,3.0,0.0,0.0,0.0,0.9090909090909092,64.77700000000004,143.42124551085627,14.0
Oryctalure,92058,2,0.6933611902137208,0.4422497453192631,Vernolate (Ref: R-106),16003,186.295,3.156000000000001,0.0,2.0,7.0,0.0,26.3,2.0,0.0,0.0,0.0,0.9090909090909092,54.55600000000005,124.0,13.0
(E)-dec-5-enyl acetate,5363095,3,0.5386680452016211,0.8564308926580269,Vernolate (Ref: R-106),16003,198.30599999999995,3.4662000000000024,0.0,2.0,8.0,0.0,26.3,2.0,0.0,0.0,0.0,0.75,59.14900000000005,153.42124551085624,14.0
"3-(N-butyl-N-acetyl)-aminopropionic acid, ethyl ester (Ref: OMS 3065)",104150,4,0.5173228389364127,0.9330289032974941,Vernolate (Ref: R-106),16003,215.29299999999995,1.5882,0.0,3.0,7.0,0.0,46.61,4.0,0.0,0.0,0.0,0.8181818181818182,58.41200000000004,186.21499122004107,15.0
Nonanoic acid,8158,5,0.5155080472094298,0.9398339277403,Vernolate (Ref: R-106),16003,158.241,2.821600000000001,1.0,1.0,7.0,0.0,37.3,2.0,0.0,0.0,0.0,0.8888888888888888,45.62880000000001,92.2114326716684,11.0
Bupirimate (Ref: PP 588),38884,1,0.36861347483743667,1.7128688131680834,"2-[(Dimethoxyphosphinothioyl)thio]butanedioic acid 1,4-diethyl ester",4004,316.4270000000001,1.74462,1.0,6.0,8.0,1.0,84.42,8.0,1.0,0.0,0.0,0.6923076923076923,82.77950000000004,541.6461969464325,21.0
Methoprotryne (Ref: G 36393),13290,2,0.3629148498762682,1.7554672958159165,"2-[(Dimethoxyphosphinothioyl)thio]butanedioic acid 1,4-diethyl ester",4004,271.39,1.8622,2.0,7.0,8.0,1.0,71.96000000000001,7.0,1.0,0.0,0.0,0.7272727272727273,75.34940000000005,335.89158890169955,18.0
Fosetyl-aluminium (Ref: RP 32545),6328269,3,0.35859032614879777,1.788697650435355,"2-[(Dimethoxyphosphinothioyl)thio]butanedioic acid 1,4-diethyl ester",4004,351.081,2.951600000000001,0.0,9.0,6.0,0.0,130.11,13.0,0.0,0.0,0.0,1.0,65.51100000000004,261.17595007788486,19.0
"alpha-Methyl-omega-[3-[1,3,3,3-tetramethyl-1-[(trimethylsilyl)oxy]-1-disiloxanyl]propoxy]poly(oxy-1,2-ethanediyl)",197160,4,0.3576846746704822,1.795758585187504,"2-[(Dimethoxyphosphinothioyl)thio]butanedioic acid 1,4-diethyl ester",4004,338.6690000000001,3.8145000000000016,0.0,4.0,11.0,0.0,36.92,7.0,0.0,0.0,0.0,1.0,92.59900000000006,219.74437510817344,20.0
"[(3,5,6-Trichloro-2-pyridinyl)oxy]acetic acid, 2-Butoxyethyl ester",47455,5,0.3408642158287458,1.9337195093028237,"2-[(Dimethoxyphosphinothioyl)thio]butanedioic acid 1,4-diethyl ester",4004,356.63300000000004,3.780500000000002,0.0,5.0,9.0,1.0,57.650000000000006,8.0,1.0,0.0,0.0,0.5384615384615384,81.44800000000004,439.5966868679965,21.0
Iprovalicarb (Ref: SZX 0722),10958189,1,0.5016787252943117,0.9933075683313985,Capsaicin (Ref: NCI-C56564),1548943,320.43300000000005,3.3314200000000023,2.0,3.0,6.0,1.0,67.43,5.0,1.0,0.0,0.0,0.5555555555555556,91.11540000000004,501.34477744016624,23.0
"2-(4-Chloro-2-methylphenoxy)acetic acid, 2-Ethylhexyl ester",93128,2,0.46978834787508345,1.128618141601715,Capsaicin (Ref: NCI-C56564),1548943,312.837,4.786820000000005,0.0,3.0,9.0,1.0,35.53,4.0,1.0,0.0,0.0,0.5882352941176471,85.94900000000005,427.66449276899925,21.0
Pretilachlor (Ref: CGA 26423),91644,3,0.4631474444607055,1.1591396259660078,Capsaicin (Ref: NCI-C56564),1548943,311.85300000000007,3.8098000000000023,0.0,2.0,9.0,1.0,29.54,4.0,1.0,0.0,0.0,0.5882352941176471,89.38100000000006,405.4144927689992,21.0
Butachlor (Ref: CP 53619),31677,4,0.46193299441766184,1.1648161358567926,Capsaicin (Ref: NCI-C56564),1548943,311.85300000000007,4.157400000000004,0.0,2.0,9.0,1.0,29.54,4.0,1.0,0.0,0.0,0.5882352941176471,89.13100000000006,405.4144927689992,21.0
"2-(2,4-Dichlorophenoxy)acetic acid, 2-Ethylhexyl ester",61286,5,0.4593971994372814,1.1767655554385321,Capsaicin (Ref: NCI-C56564),1548943,333.255,5.131800000000005,0.0,3.0,9.0,1.0,35.53,5.0,1.0,0.0,0.0,0.5625,86.22200000000005,427.66449276899925,21.0
Para-cymene,7463,1,0.4439220457101332,1.252647755757027,"1,2,3,4-Tetrahydronaphthalene",8404,134.222,3.1184200000000013,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4,45.26800000000003,193.78322454352,10.0
Carvone,7439,2,0.4144808576339643,1.412656656108154,"1,2,3,4-Tetrahydronaphthalene",8404,150.22099999999998,2.4879000000000007,0.0,1.0,1.0,0.0,17.07,1.0,1.0,0.0,1.0,0.5,46.30200000000003,218.1928094887362,11.0
Nicotine,89594,3,0.4132967815582642,1.4195688053259758,"1,2,3,4-Tetrahydronaphthalene",8404,162.236,1.8483,0.0,2.0,1.0,1.0,16.130000000000003,2.0,2.0,1.0,1.0,0.5,48.842000000000034,237.4750399341736,12.0
5-Methyl-2-(1-methylethyl)phenol,6989,4,0.41123560341065113,1.4316960684005304,"1,2,3,4-Tetrahydronaphthalene",8404,150.221,2.824020000000001,1.0,1.0,1.0,1.0,20.23,1.0,1.0,0.0,0.0,0.4,46.93280000000003,246.2152649298467,11.0
Alpha-terpinoline,11463,5,0.40617317973773714,1.462004016724325,"1,2,3,4-Tetrahydronaphthalene",8404,136.238,3.453000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6,45.98200000000003,178.21499122004107,10.0
Mecoprop (Ref: RD 4593),7153,1,0.7092018922707679,0.4100357188813133,"2-(1-Methylethoxy)phenol, 1-(N-Methylcarbamate)",4944,214.648,2.5003199999999994,1.0,2.0,3.0,1.0,46.53,4.0,1.0,0.0,0.0,0.3,53.91480000000002,333.89158890169955,14.0
Metoxuron (Ref: SAN 6915H),29863,2,0.6381687592280911,0.566983631742752,"2-(1-Methylethoxy)phenol, 1-(N-Methylcarbamate)",4944,228.679,2.4421,1.0,2.0,2.0,1.0,41.57,5.0,1.0,0.0,0.0,0.3,60.70970000000002,345.05598492707065,15.0
"N-(3-Chlorophenyl)carbamic acid, 1-Methylethyl ester",2728,3,0.6183012848783677,0.6173345009249336,"2-(1-Methylethoxy)phenol, 1-(N-Methylcarbamate)",4944,213.664,3.2969000000000017,1.0,2.0,2.0,1.0,38.33,4.0,1.0,0.0,0.0,0.3,56.691700000000026,307.56927845028224,14.0
4-[4-(Acetyloxy)phenyl]-2-butanone,19137,4,0.6164423748296166,0.6222116467518929,"2-(1-Methylethoxy)phenol, 1-(N-Methylcarbamate)",4944,206.241,2.1335,0.0,3.0,4.0,1.0,43.370000000000005,3.0,1.0,0.0,0.0,0.3333333333333333,56.75300000000004,340.80598919505206,15.0
2-(4-Chloro-2-methylphenoxy)acetic acid compd. with N-methylmethanamine (1:1),62420,5,0.6046335754418035,0.6538942602869908,"2-(1-Methylethoxy)phenol, 1-(N-Methylcarbamate)",4944,245.706,1.94742,2.0,3.0,3.0,1.0,58.56,5.0,1.0,0.0,0.0,0.3636363636363636,64.30350000000004,320.81023714834686,16.0
N-[3-(Dimethylamino)propyl]carbamic acid propyl ester hydrochloride (1:1),15575641,1,0.4261736786368854,1.3464611967555,Trichlorfon (Ref: OMS 800),5853,224.732,1.4960999999999998,1.0,3.0,6.0,0.0,41.57,5.0,0.0,0.0,0.0,0.8888888888888888,60.06070000000004,122.0,14.0
Aldoxycarb,9570093,2,0.41102824125885457,1.4329228496253787,Trichlorfon (Ref: OMS 800),5853,222.266,0.1513999999999999,1.0,5.0,3.0,0.0,84.82999999999998,7.0,0.0,0.0,0.0,0.7142857142857143,52.95550000000003,307.9474732050232,14.0
Propamocarb (Ref: SN 39744),32490,3,0.3997633277400073,1.5014800773580879,Trichlorfon (Ref: OMS 800),5853,188.271,1.0742999999999998,1.0,3.0,6.0,0.0,41.57,4.0,0.0,0.0,0.0,0.8888888888888888,52.81270000000004,122.0,13.0
Trichloronitromethane,6423,4,0.3750804286872556,1.6660948519758843,Trichlorfon (Ref: OMS 800),5853,164.37500000000003,1.5908,0.0,2.0,0.0,0.0,43.14,6.0,0.0,0.0,0.0,1.0,27.2844,72.52932501298082,7.0
"N-[[(Methylamino)carbonyl]oxy]ethanimidothioic acid, 2-Cyanoethylester",34476,5,0.3681080139032236,1.7165939404484198,Trichlorfon (Ref: OMS 800),5853,201.251,1.32268,1.0,5.0,3.0,0.0,74.47999999999999,6.0,0.0,0.0,0.0,0.5714285714285714,51.33770000000002,212.6830344844093,13.0
Thenylchlor (Ref: NSK 850),443036,1,0.5990058272729828,0.669432841000182,Methoxychlor (Ref: OMS 466),4115,323.845,4.145540000000003,0.0,3.0,5.0,2.0,29.54,5.0,2.0,0.0,0.0,0.3125,88.69700000000003,592.4685900052464,21.0
Amitraz (Ref: ENT 27967),36324,2,0.5721406976791032,0.7478218278414979,Methoxychlor (Ref: OMS 466),4115,293.41400000000004,4.871880000000004,0.0,2.0,4.0,2.0,27.96,3.0,2.0,0.0,0.0,0.2631578947368421,95.89900000000004,640.4734042775926,22.0
Flutolanil (Ref: NNF 136),47898,3,0.5441856734546592,0.8376080973460592,Methoxychlor (Ref: OMS 466),4115,323.314,4.744900000000003,1.0,2.0,4.0,2.0,38.33,6.0,2.0,0.0,0.0,0.2352941176470588,81.60320000000003,668.4328204050574,23.0
Pyrifenox (Ref: CGA 179945),6023583,4,0.5409460882364969,0.8486130535854963,Methoxychlor (Ref: OMS 466),4115,295.169,3.981600000000003,0.0,3.0,4.0,2.0,34.480000000000004,5.0,2.0,0.0,0.0,0.1428571428571428,77.94900000000004,561.8471112440811,19.0
Diclofop-methyl (Ref: HOE 023408),39985,5,0.5204507244401569,0.9214114863144611,Methoxychlor (Ref: OMS 466),4115,341.19000000000005,4.726000000000004,0.0,4.0,5.0,2.0,44.760000000000005,6.0,2.0,0.0,0.0,0.1875,85.08400000000003,631.5879283882534,22.0
N-(Cyano-2-thienylmethyl)-4-ethyl-2-(ethylamino)-5-thiazolecarboxamide,11174640,1,0.5667496760560442,0.7644474134663872,"N-[1-[(Butylamino)carbonyl]-1H-benzimidazol-2-yl]carbamic acid, Methyl ester",28780,320.44300000000004,3.193480000000001,2.0,6.0,6.0,2.0,77.81,7.0,2.0,0.0,0.0,0.3571428571428571,85.79490000000003,613.542586813963,21.0
"beta-(4-Chlorophenoxy)-alpha-(1,1-dimethylethyl)-1H-1,2,4-triazole-1-ethanol",41368,2,0.559341202253741,0.7878175181279734,"N-[1-[(Butylamino)carbonyl]-1H-benzimidazol-2-yl]carbamic acid, Methyl ester",28780,295.77,2.916100000000001,1.0,5.0,4.0,2.0,60.17,6.0,2.0,0.0,0.0,0.4285714285714285,76.60080000000004,508.16599553710137,20.0
alpha-(1-Methylethyl)-alpha-[4-(trifluoromethoxy)phenyl]-5-pyrimidinemethanol,73668,3,0.5521164276900771,0.8112121825169386,"N-[1-[(Butylamino)carbonyl]-1H-benzimidazol-2-yl]carbamic acid, Methyl ester",28780,312.29099999999994,3.267100000000002,1.0,4.0,4.0,2.0,55.24,7.0,2.0,0.0,0.0,0.3333333333333333,72.99380000000002,584.1854789499113,22.0
Benthiavalicarb,20593234,4,0.5389901032284063,0.855321635796776,"N-[1-[(Butylamino)carbonyl]-1H-benzimidazol-2-yl]carbamic acid, Methyl ester",28780,339.39200000000005,2.9048000000000007,3.0,4.0,5.0,2.0,91.32,8.0,2.0,0.0,0.0,0.4,85.92220000000003,695.8966518137537,23.0
Uniconazole (Ref: XE 1019),6436604,5,0.5035707088185731,0.9858184411601287,"N-[1-[(Butylamino)carbonyl]-1H-benzimidazol-2-yl]carbamic acid, Methyl ester",28780,291.782,3.3366000000000025,1.0,4.0,3.0,2.0,50.94,5.0,2.0,0.0,0.0,0.3333333333333333,81.10280000000003,559.5009133545162,20.0
"1,1'-(2,2-Dichloroethylidene)bis[4-chlorobenzene]",6294,1,0.658357587363698,0.5189313819627444,DDT (Ref: OMS 16),3036,320.04600000000005,5.929000000000002,0.0,0.0,3.0,2.0,0.0,4.0,2.0,0.0,0.0,0.1428571428571428,80.24100000000003,443.0664490870399,18.0
Chlorbenside (Ref: ENT 20696),7639,2,0.4755487382535876,1.1028338833836782,DDT (Ref: OMS 16),3036,269.196,5.285700000000003,0.0,1.0,3.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0769230769230769,72.46500000000003,388.9694559572399,16.0
4-Chloro-alpha-(4-chlorophenyl)-alpha-methylbenzenemethanol,6624,3,0.4356250923622156,1.2955518805801831,DDT (Ref: OMS 16),3036,267.155,4.249200000000002,1.0,1.0,2.0,2.0,20.23,3.0,2.0,0.0,0.0,0.1428571428571428,71.57680000000003,439.0664490870399,17.0
Chloroxuron (Ref: C 1983),16115,4,0.4244335048518159,1.356081667843668,DDT (Ref: OMS 16),3036,290.75,4.225800000000003,1.0,2.0,3.0,2.0,41.57000000000001,5.0,2.0,0.0,0.0,0.1333333333333333,80.67370000000004,555.9922350998435,20.0
Amitraz (Ref: ENT 27967),36324,5,0.40823096669071374,1.4495936898330049,DDT (Ref: OMS 16),3036,293.41400000000004,4.871880000000004,0.0,2.0,4.0,2.0,27.96,3.0,2.0,0.0,0.0,0.2631578947368421,95.89900000000004,640.4734042775926,22.0
"Thiodiphosphoric acid, Tetrapropyl ester",18609,1,0.5698016572285399,0.7549966507010581,Ethion (Ref: ENT 24105),3286,378.4330000000002,5.158400000000005,0.0,7.0,14.0,0.0,46.150000000000006,9.0,0.0,0.0,0.0,1.0,94.62700000000008,264.93001187765793,21.0
"alpha-Methyl-omega-[3-[1,3,3,3-tetramethyl-1-[(trimethylsilyl)oxy]-1-disiloxanyl]propoxy]poly(oxy-1,2-ethanediyl)",197160,2,0.4076396295417615,1.4531471611926605,Ethion (Ref: ENT 24105),3286,338.6690000000001,3.8145000000000016,0.0,4.0,11.0,0.0,36.92,7.0,0.0,0.0,0.0,1.0,92.59900000000006,219.74437510817344,20.0
Tribufos,5125,3,0.3572313811168011,1.7993061440283658,Ethion (Ref: ENT 24105),3286,314.5220000000001,6.694400000000005,0.0,4.0,12.0,0.0,17.07,5.0,0.0,0.0,0.0,1.0,89.70450000000005,156.9307787048968,17.0
Delnav,6531,4,0.33647224130648595,1.972013370604084,Ethion (Ref: ENT 24105),3286,456.5500000000002,4.746800000000005,0.0,10.0,12.0,0.0,55.38000000000001,12.0,1.0,1.0,1.0,1.0,109.73600000000005,353.754247590989,24.0
"C6-12 Fatty acids, Me esters",16204500,5,0.3334895798971176,1.998594439767811,Ethion (Ref: ENT 24105),3286,344.5360000000001,5.820000000000007,0.0,4.0,14.0,0.0,52.60000000000001,4.0,0.0,0.0,0.0,0.9,100.01800000000009,261.21187563522585,24.0
Triazophos (Ref: HOE 002960 ),32184,1,0.6584685404551935,0.5186754393895702,"Phosphorothioic acid O,O-diethyl O-2-quinoxalinyl ester  ",26124,313.319,2.943600000000001,0.0,7.0,7.0,2.0,58.4,8.0,2.0,0.0,0.0,0.3333333333333333,79.52400000000003,546.7340633597722,20.0
"1-(4-Chlorophenoxy)-3,3-dimethyl-1-(1H-1,2,4-triazol-1-yl)-2-butanone",39385,2,0.5783049750273856,0.7291914183388184,"Phosphorothioic acid O,O-diethyl O-2-quinoxalinyl ester  ",26124,293.754,3.1243000000000016,0.0,5.0,4.0,2.0,57.010000000000005,6.0,2.0,0.0,0.0,0.3571428571428571,75.60100000000003,547.085820754861,20.0
"alpha-Butyl-alpha-(4-chlorophenyl)-1H-1,2,4-triazole-1-propanenitrile",6336,3,0.5632389309246479,0.7754454550191302,"Phosphorothioic acid O,O-diethyl O-2-quinoxalinyl ester  ",26124,288.78200000000004,3.583280000000002,0.0,4.0,6.0,2.0,54.5,5.0,2.0,0.0,0.0,0.4,78.29000000000003,551.085820754861,20.0
Hexaconazole (Ref: PP 523),66461,4,0.531805331827169,0.8803873149677055,"Phosphorothioic acid O,O-diethyl O-2-quinoxalinyl ester  ",26124,314.216,3.662900000000002,1.0,4.0,6.0,2.0,50.94,6.0,2.0,0.0,0.0,0.4285714285714285,79.90580000000004,533.1708830392647,20.0
(alphaE)-alpha-(Methoxyimino)-2-[(2-methylphenoxy)methyl]benzeneacetic acid methyl ester,86438,5,0.5255732897327406,0.9026842108138908,"Phosphorothioic acid O,O-diethyl O-2-quinoxalinyl ester  ",26124,313.353,3.097520000000002,0.0,5.0,6.0,2.0,57.120000000000005,5.0,2.0,0.0,0.0,0.2222222222222222,87.51500000000006,688.6894278558852,23.0
Triazophos (Ref: HOE 002960 ),32184,1,0.5859886880649867,0.7065175836450602,"Phosphorodithioic acid O,O-diethyl S-[(4-oxo-1,2,3-benzotriazin-3(4H)-yl)methyl] ester",17531,313.319,2.943600000000001,0.0,7.0,7.0,2.0,58.4,8.0,2.0,0.0,0.0,0.3333333333333333,79.52400000000003,546.7340633597722,20.0
Pyriminobac-methyl (Ref: KIH-6127),9604652,2,0.5089877797014927,0.9646837112405182,"Phosphorodithioic acid O,O-diethyl S-[(4-oxo-1,2,3-benzotriazin-3(4H)-yl)methyl] ester",17531,361.3540000000001,2.4431000000000003,0.0,9.0,7.0,2.0,101.36,9.0,2.0,0.0,0.0,0.2941176470588235,92.21150000000006,767.4307640604237,26.0
"(5-Chloro-2-methoxy-4-methylpyridin-3-yl)(2,3,4-trimethoxy-6-methylphenyl)methanone",23082663,3,0.4883150169918628,1.0478583807646116,"Phosphorodithioic acid O,O-diethyl S-[(4-oxo-1,2,3-benzotriazin-3(4H)-yl)methyl] ester",17531,365.81300000000016,3.6172400000000025,0.0,6.0,6.0,2.0,66.88000000000001,7.0,2.0,0.0,0.0,0.3333333333333333,94.80350000000006,790.4161015539331,25.0
Pefurazoate (Ref: UR-0003),93532,4,0.48350853704891095,1.068215808770387,"Phosphorodithioic acid O,O-diethyl S-[(4-oxo-1,2,3-benzotriazin-3(4H)-yl)methyl] ester",17531,345.399,3.2344000000000017,0.0,6.0,9.0,2.0,77.57000000000001,7.0,2.0,0.0,0.0,0.3888888888888889,91.74100000000006,636.2893780799604,25.0
"alpha,2-Dichloro-5-[4-(difluoromethyl)-4,5-dihydro-3-methyl-5-oxo-1H-1,2,4-triazol-1-yl]-4-fluorobenzenepropanoic acid, Ethyl ester",86222,5,0.4643275438390342,1.1536521218018987,"Phosphorodithioic acid O,O-diethyl S-[(4-oxo-1,2,3-benzotriazin-3(4H)-yl)methyl] ester",17531,412.1950000000001,3.2430200000000022,0.0,6.0,6.0,2.0,66.12,11.0,2.0,0.0,0.0,0.4,88.76,835.6537568426692,26.0
N-[3-(Dimethylamino)propyl]carbamic acid propyl ester hydrochloride (1:1),15575641,1,0.4936614095922119,1.0256799104998875,Chlormephos (Ref: MC 2188),32739,224.732,1.4960999999999998,1.0,3.0,6.0,0.0,41.57,5.0,0.0,0.0,0.0,0.8888888888888888,60.06070000000004,122.0,14.0
"N,N-Bis(2-methylpropyl)carbamothioic acid S-ethyl ester",16181,2,0.4822716774328358,1.0735200651281587,Chlormephos (Ref: MC 2188),32739,217.378,3.4735000000000023,0.0,2.0,5.0,0.0,20.31,3.0,0.0,0.0,0.0,0.9090909090909092,64.77700000000004,143.42124551085627,14.0
Propamocarb (Ref: SN 39744),32490,3,0.45880688619844934,1.1795662403538263,Chlormephos (Ref: MC 2188),32739,188.271,1.0742999999999998,1.0,3.0,6.0,0.0,41.57,4.0,0.0,0.0,0.0,0.8888888888888888,52.81270000000004,122.0,13.0
Oryctalure,92058,4,0.45352577737662525,1.2049463335566073,Chlormephos (Ref: MC 2188),32739,186.295,3.156000000000001,0.0,2.0,7.0,0.0,26.3,2.0,0.0,0.0,0.0,0.9090909090909092,54.55600000000005,124.0,13.0
"3-(N-butyl-N-acetyl)-aminopropionic acid, ethyl ester (Ref: OMS 3065)",104150,5,0.45095240286830024,1.2175289313006457,Chlormephos (Ref: MC 2188),32739,215.29299999999995,1.5882,0.0,3.0,7.0,0.0,46.61,4.0,0.0,0.0,0.0,0.8181818181818182,58.41200000000004,186.21499122004107,15.0
Chloroxuron (Ref: C 1983),16115,1,0.5179945107308,0.9305223883341429,4-Chloro-alpha-(4-chlorophenyl)-alpha-(trichloromethyl)benzenemethanol,8268,290.75,4.225800000000003,1.0,2.0,3.0,2.0,41.57000000000001,5.0,2.0,0.0,0.0,0.1333333333333333,80.67370000000004,555.9922350998435,20.0
